trade_id,timestamp,pnl,fee_paid,balance,equity,pbr,qty,price,psize,pprice,type
509033,1608228981173,0.0,-0.0258201756,99.9741798244,99.96643982440001,1.4348246742504436,774.0,0.18533,774.0,0.18533,long_ientry
512277,1608229203389,2.623860000000003,-0.0262924704,102.57174735400001,102.57174735400001,0.0,-774.0,0.18872,0.0,0.0,long_nclose
554821,1608237980165,0.0,-0.026466264000000007,102.54528109,102.53738109,1.4338524253588354,790.0,0.18612,790.0,0.18612,long_ientry
556807,1608238237558,2.6859999999999893,-0.026949744,105.20433134599999,105.20433134599999,0.0,-790.0,0.18952,0.0,0.0,long_nclose
564966,1608240665459,0.0,-0.0271722762,105.17715906979998,105.1689890697999,1.4352649504425055,817.0,0.18477,817.0,0.18477,long_ientry
566615,1608240846018,2.761460000000018,-0.027669339000000005,107.9109497308,107.9109497308,0.0,-817.0,0.18815,0.0,0.0,long_nclose
578975,1608246987031,0.0,-0.027870847199999996,107.88307888359999,107.8664188836,1.4352393498804557,833.0,0.18588,833.0,0.18588,long_ientry
605849,1608255022858,0.9987600000000072,-0.013763887200000002,108.8680749964,109.92276499639999,0.7290545001610856,-406.0,0.18834,427.0,0.18588,long_sclose
613047,1608257686014,1.451800000000006,-0.0145480608,110.30532693560001,110.30532693560001,0.0,-427.0,0.18928,0.0,0.0,long_nclose
622727,1608262347705,0.0,-0.028483200000000004,110.27684373560001,110.2682437356,1.4349340681113123,860.0,0.184,860.0,0.184,long_ientry
637495,1608272020760,2.8982000000000103,-0.029004876000000002,113.14603885960003,113.14603885960003,0.0,-860.0,0.18737,0.0,0.0,long_nclose
824836,1608401858035,0.0,-0.029222082,113.11681677760002,113.10791677760004,1.4351968577686176,890.0,0.18241,890.0,0.18241,long_ientry
1650547,1608774947662,-18.675019999999993,-0.010888365600000002,94.43090841200004,74.81834841200003,0.8808446450296968,-434.0,0.13938,456.0,0.18241,long_sclose
1665482,1608778341263,0.0,-0.009409914,94.42149849800003,71.12105849800002,1.4345912970537016,398.0,0.13135,854.0,0.15861388758782202,long_rentry
1695256,1608789709466,-8.425617236533956,-0.010360396800000001,85.98552086466609,77.11869810120004,0.8079602480144357,-416.0,0.13836,438.0,0.15861388758782202,long_sclose
1699498,1608791267299,0.0,-0.009695105999999998,85.97582575866609,74.03452299520006,1.43452629474785,410.0,0.13137,848.0,0.14544172495691748,long_rentry
1718332,1608797651301,-3.1519024072069257,-0.0102447954,82.81367855605916,79.50692819980004,0.7639698110189804,-413.0,0.13781,435.0,0.14544172495691748,long_sclose
1758039,1608810625049,1.1563496437408984,-0.01159623,83.95843196980006,83.95843196980006,0.0,-435.0,0.1481,0.0,0.0,long_nclose
2112311,1608914891081,0.0,-0.021683376000000004,83.93674859380006,83.92090859380005,1.435166384427928,792.0,0.1521,792.0,0.1521,long_ientry
2152501,1608920000033,0.656199999999992,-0.010686024,84.58226256980006,85.27652256980006,0.7300892423992528,-386.0,0.1538,406.0,0.1521,long_sclose
2169127,1608925453181,1.1286799999999906,-0.0113186304,85.69962393940006,85.69962393940006,0.0,-406.0,0.15488,0.0,0.0,long_nclose
2193751,1608938098775,0.0,-0.022135276800000003,85.67748866260006,85.66100866260004,1.4353100437417528,824.0,0.14924,824.0,0.14924,long_ientry
2197215,1608939578031,2.2495199999999853,-0.0225401904,87.90446847220005,87.90446847220005,0.0,-824.0,0.15197,0.0,0.0,long_nclose
2204942,1608945686243,0.0,-0.022707392399999998,87.88176107980006,87.87329107980007,1.4354762404618735,847.0,0.14894,847.0,0.14894,long_ientry
2212228,1608952695357,2.3123100000000085,-0.023123608200000003,90.17094747160007,90.17094747160007,0.0,-847.0,0.15167,0.0,0.0,long_nclose
2232261,1608968919034,0.0,-0.0232912944,90.14765617720008,90.1389361772,1.43537930421231,872.0,0.14839,872.0,0.14839,long_ientry
2237067,1608971511799,2.37184,-0.023718225600000004,92.49577795160008,92.49577795160008,0.0,-872.0,0.15111,0.0,0.0,long_nclose
2240393,1608974945940,0.0,-0.023873304600000003,92.47190464700007,92.46291464700009,1.4342677433356261,899.0,0.14753,899.0,0.14753,long_ientry
2280714,1608999856854,2.4273000000000073,-0.024310218600000003,94.87489442840008,94.87489442840008,0.0,-899.0,0.15023,0.0,0.0,long_nclose
2320606,1609020839104,0.0,-0.024489010800000002,94.85040541760009,94.84107541760008,1.434364559655905,933.0,0.14582,933.0,0.14582,long_ientry
2354385,1609051493992,2.4911100000000053,-0.024937410600000005,97.31657800700009,97.31657800700009,0.0,-933.0,0.14849,0.0,0.0,long_nclose
2366024,1609059565670,0.0,-0.025118224200000004,97.29145978280009,97.28176978280008,1.4343056452388634,969.0,0.14401,969.0,0.14401,long_ientry
2410974,1609078518970,2.5581600000000035,-0.025578693,99.82404108980009,99.82404108980009,0.0,-969.0,0.14665,0.0,0.0,long_nclose
2478857,1609100294164,0.0,-0.025782966,99.7982581238001,99.78840812380001,1.435282565977373,985.0,0.14542,985.0,0.14542,long_ientry
2503145,1609111582991,2.620099999999996,-0.026254584,102.39210353980009,102.39210353980009,0.0,-985.0,0.14808,0.0,0.0,long_nclose
2608839,1609187830039,0.0,-0.0264501792,102.36565336060009,102.35561336060012,1.4354955512505758,1004.0,0.14636,1004.0,0.14636,long_ientry
2614352,1609193344459,2.6907200000000158,-0.026934508800000007,105.02943885180011,105.02943885180011,0.0,-1004.0,0.14904,0.0,0.0,long_nclose
2616582,1609194777305,0.0,-0.027124372800000005,105.0023144790001,105.00231447899999,1.4351203661338092,1031.0,0.14616,1031.0,0.14616,long_ientry
2639344,1609201199652,1.24241,-0.013456960200000001,106.23126751880011,107.5407075188001,0.7264573020965087,-503.0,0.14863,528.0,0.14616,long_sclose
2639675,1609201268093,1.4097599999999884,-0.0141448032,107.6268827156001,107.6268827156001,0.0,-528.0,0.14883,0.0,0.0,long_nclose
2645307,1609203324038,0.0,-0.0277812576,107.5991014580001,107.58837145800001,1.4344015694243015,1073.0,0.14384,1073.0,0.14384,long_ientry
2656094,1609208768627,2.821989999999993,-0.0282892158,110.3928022422001,110.3928022422001,0.0,-1073.0,0.14647,0.0,0.0,long_nclose
2660122,1609211670213,0.0,-0.0285159492,110.3642862930001,110.3531462930001,1.4354456982525512,1114.0,0.14221,1114.0,0.14221,long_ientry
2902928,1609343355403,-1.6670099999999943,-0.013599543600000001,108.68367674940012,106.93641674940012,0.7471398873193549,-543.0,0.13914,571.0,0.14221,long_sclose
2920902,1609353432242,0.0,-0.013450197600000002,108.67022655180013,102.84036655180013,1.434847749449337,566.0,0.13202,1137.0,0.13713740545294634,long_rentry
3065412,1609465586225,-2.070522620932276,-0.013302648,106.58640128286784,104.41332390380012,0.7501060774806237,-554.0,0.1334,583.0,0.13713740545294634,long_sclose
3140884,1609521096827,1.4648426209322833,-0.014654871,108.03658903280012,108.03658903280012,0.0,-583.0,0.13965,0.0,0.0,long_nclose
3155858,1609526838254,0.0,-0.0278871318,108.00870190100012,107.99693190100011,1.4344076659860812,1177.0,0.13163,1177.0,0.13163,long_ientry
3156811,1609527203493,2.8365699999999947,-0.0283977144,110.81687418660012,110.81687418660012,0.0,-1177.0,0.13404,0.0,0.0,long_nclose
3179419,1609546918043,0.0,-0.028610173800000003,110.78826401280011,110.7760740128001,1.4346773226958045,1219.0,0.13039,1219.0,0.13039,long_ientry
3194520,1609558224424,2.913410000000004,-0.029134587600000005,113.67253942520011,113.67253942520011,0.0,-1219.0,0.13278,0.0,0.0,long_nclose
3207752,1609575409654,0.0,-0.029361492,113.6431779332001,113.63068793320014,1.4353646471931838,1249.0,0.1306,1249.0,0.1306,long_ientry
3225549,1609592310527,2.985110000000004,-0.0298988118,116.59838912140012,116.59838912140012,0.0,-1249.0,0.13299,0.0,0.0,long_nclose
3243464,1609605928336,0.0,-0.030119990399999998,116.56826913100012,116.55508913100014,1.435495965132242,1318.0,0.12696,1318.0,0.12696,long_ientry
3245203,1609606605049,3.057760000000022,-0.030670387200000003,119.59535874380013,119.59535874380013,0.0,-1318.0,0.12928,0.0,0.0,long_nclose
3271552,1609621265847,0.0,-0.030882276000000004,119.56447646780013,119.55102646780011,1.4349429284391588,1345.0,0.12756,1345.0,0.12756,long_ientry
3319950,1609671796995,3.1472999999999742,-0.03144879,122.68032767780011,122.68032767780011,0.0,-1345.0,0.1299,0.0,0.0,long_nclose
3550182,1609752837153,0.0,-0.031668580800000005,122.6486590970001,122.63566909700009,1.434476017066405,1299.0,0.13544,1299.0,0.13544,long_ientry
3600330,1609768947768,0.7659299999999929,-0.015569901,123.3990191960001,124.2115391960001,0.7309866852079799,-633.0,0.13665,666.0,0.13544,long_sclose
3600973,1609768996264,1.6516799999999883,-0.016533849599999997,125.03416534640009,125.03416534640009,0.0,-666.0,0.13792,0.0,0.0,long_nclose
5457782,1609937469395,0.0,-0.03224190960000001,125.00192343680008,124.98040343680006,1.432951710463579,538.0,0.33294,538.0,0.33294,long_ientry
5460055,1609937476509,3.2764199999999915,-0.032831665200000006,128.24551177160006,128.24551177160006,0.0,-538.0,0.33903,0.0,0.0,long_nclose
5498949,1609937843244,0.0,-0.0331102512,128.21240152040008,128.20689152040006,1.4346961590196257,551.0,0.33384,551.0,0.33384,long_ientry
5501948,1609937874837,3.361099999999997,-0.0337152492,131.5397862712001,131.5397862712001,0.0,-551.0,0.33994,0.0,0.0,long_nclose
5506354,1609937922760,0.0,-0.0339525288,131.50583374240009,131.50017374240008,1.4343482310411262,566.0,0.33326,566.0,0.33326,long_ientry
5512130,1609937981538,3.4469399999999912,-0.034572978,134.91820076440007,134.91820076440007,0.0,-566.0,0.33935,0.0,0.0,long_nclose
5558195,1609938619899,0.0,-0.034839874800000004,134.88336088960006,134.84868088960005,1.4349795165500188,578.0,0.33487,578.0,0.33487,long_ientry
5709990,1609940605501,-1.2785499999999996,-0.0167075856,133.58810330400007,132.23972330400008,0.7445003525027363,-281.0,0.33032,297.0,0.33487,long_sclose
5740726,1609941129770,1.8176400000000044,-0.018229325400000003,135.38751397860008,135.38751397860008,0.0,-297.0,0.34099,0.0,0.0,long_nclose
5794112,1609942119362,0.0,-0.0349648218,135.35254915680008,135.3347591568001,1.4351337393355694,593.0,0.32757,593.0,0.32757,long_ientry
5822681,1609942848028,1.1010900000000103,-0.017238387600000002,136.43640076920008,137.59768076920008,0.7298732555137883,-289.0,0.33138,304.0,0.32757,long_sclose
5847683,1609943638087,0.0,-0.0173088144,136.41909195480008,133.30918195480012,1.4348531220604752,303.0,0.31736,607.0,0.322473410214168,long_rentry
5957935,1609945579573,-0.7883694233937262,-0.0170394768,135.61368305460635,134.7884724780001,0.7395214724477593,-296.0,0.31981,311.0,0.322473410214168,long_sclose
6017034,1609947409056,0.0,-0.016980021,135.59670303360636,131.4905024570001,1.4353054036156827,305.0,0.30929,616.0,0.3159459100269582,long_rentry
6019429,1609947494103,0.823226991912529,-0.017209259999999997,136.4027207655189,137.2730131970001,0.7319422003329787,-300.0,0.31869,316.0,0.3159459100269582,long_sclose
6023999,1609947624249,1.8246124314812076,-0.0182994336,138.2090337634001,138.2090337634001,0.0,-316.0,0.32172,0.0,0.0,long_nclose
6110816,1609949989578,0.0,-0.035692875,138.1733408884001,138.1670908884001,1.435108601449812,625.0,0.31727,625.0,0.31727,long_ientry
6126720,1609950675071,3.625000000000017,-0.036345375000000006,141.76199551340014,141.76199551340014,0.0,-625.0,0.32307,0.0,0.0,long_nclose
6138253,1609951220688,0.0,-0.036588886200000004,141.72540662720013,141.7125466272001,1.4342635864484996,643.0,0.31613,643.0,0.31613,long_ientry
6178390,1609952971595,1.3646799999999921,-0.0180564066,143.0720302206001,144.5207302206001,0.7291634838699532,-313.0,0.32049,330.0,0.31613,long_sclose
6178559,1609952974553,1.907399999999984,-0.019121454,144.96030876660012,144.96030876660012,0.0,-330.0,0.32191,0.0,0.0,long_nclose
6208780,1609954660348,0.0,-0.037447221600000004,144.92286154500013,144.90300154500014,1.4355231312859584,662.0,0.31426,662.0,0.31426,long_ientry
6230876,1609956099853,3.806500000000022,-0.0381323916,148.69122915340017,148.69122915340017,0.0,-662.0,0.32001,0.0,0.0,long_nclose
6245814,1609957251374,0.0,-0.0383928768,148.65283627660017,148.64595627660017,1.434844873078114,688.0,0.31002,688.0,0.31002,long_ientry
6475662,1609965390872,-3.5376000000000047,-0.018057438000000002,145.09717883860017,141.38008883860016,0.7542328588051533,-335.0,0.29946,353.0,0.31002,long_sclose
6503255,1609966090110,2.001510000000003,-0.020058942600000004,147.07862989600017,147.07862989600017,0.0,-353.0,0.31569,0.0,0.0,long_nclose
7120265,1609984973758,0.0,-0.037951173000000005,147.04067872300016,147.03482872300015,1.4338878998048339,585.0,0.36041,585.0,0.36041,long_ientry
7122297,1609985031635,3.855149999999991,-0.0386451,150.85718362300014,150.85718362300014,0.0,-585.0,0.367,0.0,0.0,long_nclose
7137125,1609985629048,0.0,-0.038907626400000006,150.81827599660014,150.81827599660008,1.4332048193209204,604.0,0.35787,604.0,0.35787,long_ientry
7175630,1609986824031,1.719909999999996,-0.019183647600000003,152.51900234900015,154.35079234900013,0.7297292028263102,-293.0,0.36374,311.0,0.35787,long_sclose
7175788,1609986824352,2.0339399999999968,-0.0203996718,154.53254267720015,154.53254267720015,0.0,-311.0,0.36441,0.0,0.0,long_nclose
7285337,1609992940408,0.0,-0.039882996,154.49265968120017,154.48035968120013,1.4341924105470143,615.0,0.36028,615.0,0.36028,long_ientry
7291500,1609993313199,4.0528499999999905,-0.040612509,158.50489717220015,158.50489717220015,0.0,-615.0,0.36687,0.0,0.0,long_nclose
7298875,1609993916160,0.0,-0.0408903372,158.46400683500013,158.45766683500014,1.433565542972406,634.0,0.35831,634.0,0.35831,long_ientry
7333663,1609996905894,4.1527,-0.04163782320000001,162.57506901180014,162.57506901180014,0.0,-634.0,0.36486,0.0,0.0,long_nclose
7363239,1609999011627,0.0,-0.041995065600000006,162.53307394620015,162.52659394620014,1.4354365812168561,648.0,0.36004,648.0,0.36004,long_ientry
7366249,1609999306222,1.7411599999999872,-0.020792484,164.25344146220013,166.09272146220013,0.7277368372674758,-316.0,0.36555,332.0,0.36004,long_sclose
7366364,1609999315683,2.1845599999999914,-0.0219092112,166.41609225100012,166.41609225100012,0.0,-332.0,0.36662,0.0,0.0,long_nclose
7383317,1610000802043,0.0,-0.042935022,166.37315722900013,166.36649722900012,1.4336922131716496,666.0,0.35815,666.0,0.35815,long_ientry
7395385,1610001754334,4.3623,-0.04372023600000001,170.69173699300012,170.69173699300012,0.0,-666.0,0.3647,0.0,0.0,long_nclose
7439264,1610004878429,0.0,-0.0440668368,170.64767015620012,170.6407501562001,1.4346270287541052,692.0,0.35378,692.0,0.35378,long_ientry
7655673,1610018112720,-1.1424300000000014,-0.0212546574,169.48398549880014,168.28408549880015,0.7410251749177159,-337.0,0.35039,355.0,0.35378,long_sclose
7684281,1610019186801,0.0,-0.0211658202,169.46281967860014,164.15572967860012,1.4350037988345172,347.0,0.33887,702.0,0.34640995726495727,long_rentry
7776890,1610026316507,-0.465105384615378,-0.021241278000000002,168.97647301598477,168.49408840060013,0.7380174434318296,-342.0,0.34505,360.0,0.34640995726495727,long_sclose
7790564,1610027159809,2.2788153846153825,-0.022857552000000003,171.23243084860013,171.23243084860013,0.0,-360.0,0.35274,0.0,0.0,long_nclose
7872953,1610032360179,0.0,-0.04420843380000001,171.18822241480012,171.18095241480012,1.4346922150105017,727.0,0.33783,727.0,0.33783,long_ientry
7881580,1610033514027,4.492859999999974,-0.0450171486,175.6360652662001,175.6360652662001,0.0,-727.0,0.34401,0.0,0.0,long_nclose
7903329,1610035892439,0.0,-0.0453394854,175.59072578080008,175.5756657808001,1.4345064574449318,753.0,0.33451,753.0,0.33451,long_ientry
7920323,1610037191026,4.608360000000011,-0.0461689902,180.1529167906001,180.1529167906001,0.0,-753.0,0.34063,0.0,0.0,long_nclose
7930382,1610038175512,0.0,-0.046504353600000006,180.1064124370001,180.0986924370001,1.4344715243849053,772.0,0.33466,772.0,0.33466,long_ientry
7944754,1610040554201,4.7246400000000115,-0.04735478880000001,184.78369764820013,184.78369764820013,0.0,-772.0,0.34078,0.0,0.0,long_nclose
7952080,1610041639555,0.0,-0.0477008748,184.73599677340013,184.71193677340014,1.4345058062780198,802.0,0.33043,802.0,0.33043,long_ientry
8120106,1610048150624,-2.3945999999999916,-0.022765158,182.31863161540014,179.79307161540012,0.7466991101994467,-390.0,0.32429,412.0,0.33043,long_sclose
8136090,1610048663680,2.4884799999999956,-0.024952615200000004,184.78215900020012,184.78215900020012,0.0,-412.0,0.33647,0.0,0.0,long_nclose
8165702,1610049985040,0.0,-0.047694414600000005,184.73446458560014,184.72613458560014,1.434323425216748,833.0,0.31809,833.0,0.31809,long_ientry
8170327,1610050232064,4.848059999999993,-0.0485670654,189.53395752020015,189.53395752020015,0.0,-833.0,0.32391,0.0,0.0,long_nclose
8235401,1610059344041,0.0,-0.048951428400000004,189.48500609180016,189.47638609180015,1.435218467197593,862.0,0.31549,862.0,0.31549,long_ientry
8304169,1610064790234,2.242800000000005,-0.024254748000000003,191.70355134380017,194.06825134380017,0.7274073903300685,-420.0,0.32083,442.0,0.31549,long_sclose
8304229,1610064792435,2.550339999999999,-0.0255594456,194.22833189820017,194.22833189820017,0.0,-442.0,0.32126,0.0,0.0,long_nclose
8325778,1610066903034,0.0,-0.050157549,194.17817434920016,194.1692043492002,1.4350379538479157,897.0,0.31065,897.0,0.31065,long_ientry
8596395,1610088418123,-6.42827,-0.023278640399999998,187.72662570880016,180.96462570880016,0.7612079504463242,-437.0,0.29594,460.0,0.31065,long_sclose
8624280,1610090959028,2.6128000000000084,-0.026192124,190.31323358480017,190.31323358480017,0.0,-460.0,0.31633,0.0,0.0,long_nclose
8828926,1610109070047,0.0,-0.04915957320000001,190.26407401160017,190.25509401160016,1.4354193844464243,898.0,0.30413,898.0,0.30413,long_ientry
8868697,1610113138901,1.5373800000000057,-0.024254337600000002,191.77719967400017,193.39639967400015,0.7294913067758526,-438.0,0.30764,460.0,0.30413,long_sclose
8869539,1610113215034,2.5576000000000043,-0.025642332000000004,194.3091573420002,194.3091573420002,0.0,-460.0,0.30969,0.0,0.0,long_nclose
8888854,1610115855555,0.0,-0.050182070399999994,194.25897527160018,194.24049527160022,1.4351423382637278,924.0,0.30172,924.0,0.30172,long_ientry
8975219,1610123711473,0.9989999999999999,-0.02461914,195.23335613160017,196.29037613160017,0.7325350689745775,-450.0,0.30394,474.0,0.30172,long_sclose
9011736,1610129291402,0.0,-0.024661746000000002,195.20869438560018,190.35971438560017,1.434490307316232,470.0,0.29151,944.0,0.2966366313559322,long_rentry
9149061,1610145337030,-0.5044504237288061,-0.024470712000000006,194.67977324987137,194.15384367360016,0.7374784096958878,-460.0,0.29554,484.0,0.2966366313559322,long_sclose
9173980,1610148229646,2.624910423728807,-0.026315467199999998,197.2783682064002,197.2783682064002,0.0,-484.0,0.30206,0.0,0.0,long_nclose
9209497,1610152975059,0.0,-0.05091161400000001,197.2274565924002,197.20805659240017,1.4340919103598015,970.0,0.29159,970.0,0.29159,long_ientry
9249433,1610158125018,1.5859199999999878,-0.025058952,198.78831764040018,200.47155764040014,0.7304846769853054,-472.0,0.29495,498.0,0.29159,long_sclose
9252485,1610158518896,2.654340000000001,-0.026615908800000004,201.41604173160016,201.41604173160016,0.0,-498.0,0.29692,0.0,0.0,long_nclose
9262065,1610160277421,0.0,-0.051986188800000006,201.36405554280017,201.35397554280016,1.434278621482237,1008.0,0.28652,1008.0,0.28652,long_ientry
9267667,1610161112952,5.281920000000023,-0.05293693440000001,206.59303860840018,206.59303860840018,0.0,-1008.0,0.29176,0.0,0.0,long_nclose
9308396,1610170250025,0.0,-0.053328348000000005,206.53971026040017,206.51889026040016,1.4344389252142935,1041.0,0.2846,1041.0,0.2846,long_ientry
9330926,1610174919772,5.413199999999982,-0.054302724000000004,211.89860753640016,211.89860753640016,0.0,-1041.0,0.2898,0.0,0.0,long_nclose
9510145,1610210995071,0.0,-0.05473244520000001,211.84387509120018,211.8335050912001,1.435345439508677,1037.0,0.29322,1037.0,0.29322,long_ientry
9510887,1610211017461,5.558320000000032,-0.0557329428,217.3464621484002,217.3464621484002,0.0,-1037.0,0.29858,0.0,0.0,long_nclose
9798333,1610274172660,0.0,-0.056093428800000004,217.2903687196002,217.28018871960018,1.434164624213692,1018.0,0.30612,1018.0,0.30612,long_ientry
10734302,1610399572900,-32.71455,-0.021386673,184.5544320466002,149.9945920466002,0.8674988632057039,-495.0,0.24003,523.0,0.30612,long_sclose
10989289,1610434101755,2.9287999999999967,-0.0293453208,187.4538867258002,187.4538867258002,0.0,-523.0,0.31172,0.0,0.0,long_nclose
11166876,1610458851035,0.0,-0.048381228000000005,187.4055054978002,187.40550549780008,1.4342406819161193,980.0,0.27427,980.0,0.27427,long_ientry
11221630,1610463697435,2.194199999999997,-0.023943778200000005,189.5757617196002,191.8996217196002,0.7277186110113177,-477.0,0.27887,503.0,0.27427,long_sclose
11224589,1610464089009,2.5250599999999843,-0.0252869166,192.07553480300018,192.07553480300018,0.0,-503.0,0.27929,0.0,0.0,long_nclose
11359879,1610487228420,0.0,-0.04959018180000001,192.02594462120018,192.01597462120006,1.4347072242944403,997.0,0.27633,997.0,0.27633,long_ientry
11364235,1610488159339,5.034849999999999,-0.05049645480000001,197.0102981664002,197.0102981664002,0.0,-997.0,0.28138,0.0,0.0,long_nclose
11378094,1610491632075,0.0,-0.050889879,196.95940828740018,196.9492182874002,1.435430541035425,1019.0,0.27745,1019.0,0.27745,long_ientry
11400969,1610495930109,2.107280000000011,-0.025199987400000002,199.0414883000002,201.2756483000002,0.7276317175729229,-497.0,0.28169,522.0,0.27745,long_sclose
11404966,1610496460217,2.6465400000000097,-0.0265455792,201.66148272080022,201.66148272080022,0.0,-522.0,0.28252,0.0,0.0,long_nclose
11417430,1610497593022,0.0,-0.052090340400000004,201.6093923804002,201.58853238040024,1.43540326461563,1043.0,0.27746,1043.0,0.27746,long_ientry
11421726,1610497991080,2.2090600000000054,-0.025818516,203.79263386440022,206.12087386440018,0.7270313808230443,-509.0,0.2818,534.0,0.27746,long_sclose
11427951,1610498685592,2.7073800000000103,-0.027156783600000005,206.47285708080022,206.47285708080022,0.0,-534.0,0.28253,0.0,0.0,long_nclose
11436023,1610499518981,0.0,-0.0533207574,206.41953632340022,206.4087263234002,1.4350697384374418,1081.0,0.27403,1081.0,0.27403,long_ientry
11439200,1610499806222,5.415810000000016,-0.05429560320000001,211.78105072020026,211.78105072020026,0.0,-1081.0,0.27904,0.0,0.0,long_nclose
11447714,1610501224798,0.0,-0.05469525000000001,211.72635547020025,211.71525547020025,1.4351661573977625,1110.0,0.27375,1110.0,0.27375,long_ientry
11451149,1610501991551,5.561100000000016,-0.05569624800000001,217.23175922220025,217.23175922220025,0.0,-1110.0,0.27876,0.0,0.0,long_nclose
11803733,1610590913026,0.0,-0.056080512000000006,217.17567871020026,217.16487871020024,1.434591579730916,1080.0,0.28848,1080.0,0.28848,long_ientry
11807540,1610591554860,5.691599999999997,-0.057105,222.81017371020025,222.81017371020025,0.0,-1080.0,0.29375,0.0,0.0,long_nclose
12060912,1610657886052,0.0,-0.057514005,222.75265970520024,222.74190970520024,1.4344261946091619,1075.0,0.29723,1075.0,0.29723,long_ientry
12087620,1610661981587,1.956020000000011,-0.0283333158,224.68034638940026,226.75034638940028,0.7302417084387243,-523.0,0.30097,552.0,0.29723,long_sclose
12099154,1610666646410,2.9973599999999947,-0.030072297600000002,227.64763409180026,227.64763409180026,0.0,-552.0,0.30266,0.0,0.0,long_nclose
12176211,1610689916030,0.0,-0.058800484800000004,227.58883360700025,227.57769360700024,1.4353488034658664,1114.0,0.29324,1114.0,0.29324,long_ientry
12192687,1610694892016,5.971039999999973,-0.05987527200000001,233.4999983350002,233.4999983350002,0.0,-1114.0,0.2986,0.0,0.0,long_nclose
12271330,1610721094042,0.0,-0.060284921400000004,233.4397134136002,233.4281234136002,1.4347011701758188,1159.0,0.28897,1159.0,0.28897,long_ientry
12435085,1610755642291,-0.09039999999999632,-0.029371977,233.3199414366002,233.23084143660014,0.7356772804892967,-565.0,0.28881,594.0,0.28897,long_sclose
12483836,1610775109318,0.0,-0.029365011,233.2905764256002,227.27938642560017,1.4350649525990113,585.0,0.27887,1179.0,0.2839585496183206,long_rentry
12503994,1610784688768,2.2260839694656283,-0.029790405,235.48686999006583,237.83126602060017,0.7283249549187221,-575.0,0.28783,604.0,0.2839585496183206,long_sclose
12507650,1610785998629,3.1356360305343554,-0.031436388,238.59106963260018,238.59106963260018,0.0,-604.0,0.28915,0.0,0.0,long_nclose
12693514,1610833104488,0.0,-0.061630810200000004,238.52943882240018,238.51764882240016,1.4354345178120045,1179.0,0.29041,1179.0,0.29041,long_ientry
